,博物馆名称,新闻来源,新闻标题,简介内容,次级新闻网站,新闻发布时间
4105,焦庄户地道战遗址纪念馆,['北青网'],踏寻京郊红色第一|燕山脚下焦庄户 藏着一个抗战“地下长城”,"为了纪念焦庄户人民做出的重大贡献, 还修建了焦庄户地道战遗址纪念馆。 这个抗战遗址纪念馆, 记载了中华民族抗日战争的历史, 见证了中华民族抵御外辱...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6961621775088091684%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月13日
4106,焦庄户地道战遗址纪念馆,['狐椒文旅'],每日资讯|“中国旅游日”北京部分景区对抗疫人员免费开放,"焦庄户地道战红色之旅(河北民俗园-柳庄户村-焦庄户地道战遗址纪念馆)。 同时,北京市还将推出多条惠民举措,主要包括部分景区面向市民降价或免费。例如...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6963195086511555085%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月18日
4107,焦庄户地道战遗址纪念馆,['环球网'],5月19日中国旅游日:北京将推36场主题活动 10条红色旅游线路,烽火卢沟桥红色血脉之旅(中国人民抗日战争纪念馆-宛平城-卢沟桥); 经典红色歌曲唱响之旅(房良县农村联合第一党支部-没有共产党就没有新中国纪念馆);...,https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6963067262878089764%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月17日
4108,焦庄户地道战遗址纪念馆,['左观笔记'],真情暖人心 汇源开展员工家属关爱活动,"几天的行程中,员工父母们还打卡了北京多处风景名胜和历史古迹。在焦庄户地道战遗址纪念馆,老人们重温了抗日战争时期革命先烈们的英雄事迹,在即将迎来...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6962140564082999821%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月14日
4109,焦庄户地道战遗址纪念馆,['顺义组工'],【建党百年·顺义党史⑪】焦庄户“地道战”,"对焦庄户群众的抗日活动产生了不小的影响和鼓舞。 焦庄户地道战遗址纪念馆 冀东“暴动”后,由于冀东的中共组织和部队与晋察冀、平西根据地的联系和人...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6960583606624354830%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月10日
4110,焦庄户地道战遗址纪念馆,['京彩苏家坨'],学党史 悟初心 | 苏家坨镇各基层党组织开展党史学习教育,"党员首先参观了焦庄户地道战遗址纪念馆,通过大量历史照片、实物以及大型立体沙盘,深入了解焦庄户人民开展地道战这一新的战斗形式和经典战例,深切感受...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6961757084023112228%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月13日
4111,焦庄户地道战遗址纪念馆,['北青热点'],北京推出10条精品红色旅游线路,"(河北民俗园-柳庄户村-焦庄户地道战遗址纪念馆),方便市民探访红色旅游资源,重温红色历史。 据统计,5月19日“中国旅游日”前后,北京将推出36场主题宣...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6962820534182609421%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月16日
4112,焦庄户地道战遗址纪念馆,['北青网'],北京推出10条精品红色旅游线路,"(河北民俗园-柳庄户村-焦庄户地道战遗址纪念馆),方便市民探访红色旅游资源,重温红色历史。 据统计,5月19日“中国旅游日”前后,北京将推出36场主题宣...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6962826496226361863%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年05月16日
4113,焦庄户地道战遗址纪念馆,['最高人民检察院'],北大红楼、焦庄户地道战遗址……跟着检察青年打卡红色地标,"焦庄户地道战 遗址纪念馆 焦庄户一带是通往平西、平北根据地的必经之路。1937年“七七事变”后,日本大举南侵,进行灭绝人寰的“大扫荡”。在这片土地...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6958785654247424524%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年5月5日
4114,焦庄户地道战遗址纪念馆,['北京日报客户端'],焦庄户为何是“人民第一堡垒”，小村庄为何能收治数万伤病员?,"如今,村里最著名的就是焦庄户地道战遗址纪念馆。在纪念馆前面,有一尊独特的雕像:八路军战士猫着腰,眼神坚毅地看着前方。“猫着腰”这个细节,也代表了...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6958329059679928845%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年5月4日
4115,焦庄户地道战遗址纪念馆,['1039调查团'],「打卡市郊铁路」钻地道、赏花海，坐着通密线畅游顺义,"8点05分,列车到达顺义区牛栏山站。出了车站大概半小时车程,就能到达焦庄户地道战遗址纪念馆,这里是北京唯一一处以地道为展览重点的红色景区。从1943...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6958029639449182753%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年5月3日
4116,焦庄户地道战遗址纪念馆,['首都之窗'],打卡老物件|走进北京焦庄户地道战遗址纪念馆,"焦庄户地道战遗址纪念馆,位于北京市顺义区龙湾屯镇燕山余脉歪坨山下,始建于1964年秋,占地近47700平方米。馆内收藏的革命文物,主要有挖地道使用的各种...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6854907945390440967%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年7月29日
4117,焦庄户地道战遗址纪念馆,['北京规划自然资源'],凝心聚力学党史，汲取力量担使命!市规划自然资源委各部门践行...,焦庄户地道战遗址纪念馆先后被北京市政府命名为“北京市青少年教育基 地”、被中宣部定为“全国爱国主义教育示范基地”、被国家发改委定为“全国红色...,https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6955273517705249288%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年4月26日
4118,焦庄户地道战遗址纪念馆,['北青网'],位于顺义的焦庄户地道战遗址纪念馆临时闭馆,"北京焦庄户地道战遗址纪念馆发布公告,为全力做好新型冠状病毒联防联控工作,按照市委市政府要求,为保障人民群众身体健康,即日起临时闭馆。恢复开放时...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6910937933138952718%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年12月27日
4119,焦庄户地道战遗址纪念馆,['人民文博'],五一假期去哪玩?打卡这些博物馆，分分钟占领朋友圈C位,"焦庄户地道战遗址纪念馆 该纪念馆的建立是为了缅怀革命先烈的英雄事迹,传承艰苦奋斗的优良传统。纪念馆现分为三个参观区,即展馆参观区、地道参观区、...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6956512432202301955%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年4月29日
4120,焦庄户地道战遗址纪念馆,['北晚新视觉网'],北京顺义焦庄户地道战遗址:看实物听故事下地道 了解抗战往事,"“地道战,地道战…”一部电影,让位于北京顺义的焦庄户地道战遗址纪念馆成为了知名爱国主义教育基地之一。看实物,听故事,下地道,多年来,这里的讲解员...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6631786785686946312%2F%3Fchannel%3D%26source%3Dsearch_tab,2018年12月6日
4121,焦庄户地道战遗址纪念馆,['顺义组工'],党史学习教育“热”起来，看这些单位怎么做!,"燕顺公司以“学党史 悟思想办实事开新局”为主题,开展主题党日活动,组织全体党员、积极分子参观焦庄户“地道战”遗址纪念馆。 在纪念馆展区内,大家观...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6955360145039704588%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年4月26日
4122,焦庄户地道战遗址纪念馆,['通州区漷县镇'],学党史悟初心跟党走|我镇组织开展焦庄户地道战遗址纪念馆党史...,"到达焦庄户地道战遗址纪念馆,我镇党员、群众们首先参观了生动反映焦庄户人民在党的领导下同敌人进行英勇斗争的照片、文物以及大型立体三维沙盘等珍贵...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6954218354047468070%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年4月23日
4123,焦庄户地道战遗址纪念馆,['中国青年网'],铭记历史、缅怀先烈、珍爱和平、开创未来--国内外纪念馆联动...,"北京焦庄户地道战遗址纪念馆举办“铭记历史 砥砺奋进”的主题纪念活动,全体党员干部职工集体肃立、高唱国歌,并在地道战抗战纪念碑前默哀,以寄托对抗...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6868524796351775239%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年9月4日
4124,焦庄户地道战遗址纪念馆,['北京新闻广播'],《丰碑》第八集 | 焦庄户地道战遗址:屡建奇功的“地下长城”,"焦庄户村民利用墙壁、锅台、水井、土炕做掩护,将洞口巧妙地隐蔽起来,并在地道修筑陷阱,插上尖刀,使敌人不敢进入洞内。焦庄户地道战遗址纪念馆书记赵...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6953506180509467149%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年4月21日
4125,焦庄户地道战遗址纪念馆,['北晚新视觉网'],北京的这个地方为何是“人民第一堡垒”?小村庄为何能收治数万...,"如今,村里最著名的就是焦庄户地道战遗址纪念馆。在纪念馆前面,有一尊独特的雕像:八路军战士猫着腰,眼神坚毅地看着前方。“猫着腰”这个细节,也代表了...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6958351681960542728%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年5月4日
4126,焦庄户地道战遗址纪念馆,['京华丹心'],直播预告 | 走进焦庄户地道战遗址纪念馆,"张爱萍将军为焦庄户地道战遗址纪念馆亲笔题写馆名。 聂荣臻元帅 聂荣臻元帅题写了“神出鬼没、出奇制胜的地道战是华北人民保家卫国,开展游击战争,在...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6850073098109223435%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年7月16日
4127,焦庄户地道战遗址纪念馆,['宣讲家网'],【北京红色文化系列】著名北京红色地标:焦庄户地道战遗址纪念馆,【北京红色文化系列】著名北京红色地标:焦庄户地道战遗址纪念馆,https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6738384336246030859%2F%3Fchannel%3D%26source%3Dsearch_tab,2019年9月19日
4128,焦庄户地道战遗址纪念馆,['北京旅游网官方号'],京郊红色旅游精品线路:顺义穿越体验之旅,"北京焦庄户地道战遗址纪念馆内修建了以抗战历史人物为造型的浮雕群以及大型立体三维沙盘。来这里,在欣赏秀美绝伦风光的同时,重温革命先烈们可歌可泣...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6883774346628858372%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年10月15日
4129,焦庄户地道战遗址纪念馆,['鲁西小二'],北京焦庄户地道战遗址纪念馆,"焦庄户地道战遗址纪念馆分为三个参观区,展馆参观区、地道参观区、抗战民居参观区,另外还为游客提供吃抗战饭、住抗战民居、采摘瓜果等服务项目。 馆内...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6803134857598730759%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年3月12日
4130,焦庄户地道战遗址纪念馆,['前线杂志'],马福发明焦庄户地道战，挖出能藏、能走、能防、能打的“四能...,"今天,焦庄户地道战遗址纪念馆已成为全国青少年爱国主义教育示范基地之一。老村长马福虽然早已去世,但他光辉战斗的一生、无私奉献的革命精神,将和焦庄...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6763107999775982087%2F%3Fchannel%3D%26source%3Dsearch_tab,2019年11月25日
4131,焦庄户地道战遗址纪念馆,['北京亲子老郭'],秋季周末亲子游好去处，焦庄户看地道遗址,"位于村内的北京焦庄户地道战遗址纪念馆,是全国地道保存最完好的地方,也是国家级抗战纪念遗址、全国爱国主义教育示范基地、全国红色旅游区。早前村民...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6884121108790903303%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年10月16日
4132,焦庄户地道战遗址纪念馆,['左卫老王'],铭记历史，缅怀先烈，北京焦庄户地道战遗址纪念馆实拍,"北京焦庄户地道战遗址纪念馆,位于顺义区龙湾屯镇焦庄户村,始建于1964年,是北京市重点文保单位。图为纪念馆主体建筑。 纪念馆正门外的雕塑。 纪念馆正...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6782722320508125700%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年2月6日
4133,焦庄户地道战遗址纪念馆,['人文之光网'],焦庄户地道战遗址纪念馆:“地下长城”抗击敌寇,"焦庄户地道战遗址纪念馆以翔实的资料、珍贵的文物及真实的地道战遗址,再现了焦庄户人民在党的领导下同敌人进行英勇斗争的历史画面,让不屈不挠的抗战...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6849163048838496775%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年7月14日
4134,焦庄户地道战遗址纪念馆,['京华丹心'],人民堡垒--焦庄户地道战遗址纪念馆,"焦庄户地道战遗址纪念馆 焦庄户地道战遗址纪念馆正门处 地道好,地道妙 打了敌人钻地道 明里打,暗里挑 消灭敌人最可靠 鬼子气得干瞪眼 抗日军民哈哈笑...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6875333414833259019%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年9月22日
4135,焦庄户地道战遗址纪念馆,['老K生活杂谈'],北京具有红色主题教育意义的参观胜地-焦户庄地道抗战遗址纪念馆,"地道纪念馆始建于1964年秋,定名为“焦庄户民兵斗争室陈列室”1979年北京市政府决定为市级重点文物保护单位,并改名为“北京焦庄户地道战遗址纪念馆”...",https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6809275822034125325%2F%3Fchannel%3D%26source%3Dsearch_tab,2020年3月28日
4136,焦庄户地道战遗址纪念馆,['北京日报客户端'],缅怀·踏青，北京推出26条清明节红色旅游线路,焦庄户地道战遗址纪念馆--柳庄户村--享筑伴山雅集主题民宿--中粮祥云小镇 线路特色:在“人民第一堡垒”焦庄户地道战纪念馆、柳庄户村村史馆重温抗战...,https://so.toutiao.com/search/jump?url=http%3A%2F%2Fwww.toutiao.com%2Fa6945601278084907534%2F%3Fchannel%3D%26source%3Dsearch_tab,2021年3月31日
